ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\generic\human\passivedoodads\gunshop\gunshopammoboxred.obj;-156.3444366455078;75.41631317138672;-2.8225648403167725;0.6922896504402161;-0.14399655163288116;-0.6922897100448608;-0.1439966857433319;1.000000238418579;Set_$DefaultGlobal;198265
..\..\..\..\generic\human\passivedoodads\weapons&armor\2sidedpickaxe.obj;-155.57720947265625;74.04309844970703;-2.875746011734009;0.6091264486312866;0.1450979858636856;0.7195805907249451;-0.3001920282840729;1.000000238418579;Set_$DefaultGlobal;198637
..\..\..\..\generic\dwarf\passivedoodads\guns\rifledwarven.obj;-155.59591674804688;73.68760681152344;-2.127214193344116;0.5170199871063232;-0.7859155535697937;0.22527489066123962;-0.2535317838191986;0.9999998807907104;Set_$DefaultGlobal;197406
..\..\..\..\generic\dwarf\passivedoodads\guns\rifledwarven.obj;-155.7725067138672;73.97863006591797;-2.127214193344116;0.5423272252082825;-0.7721666693687439;0.27343854308128357;-0.18673823773860931;1.000000238418579;Set_$DefaultGlobal;197406
..\..\..\..\generic\dwarf\passivedoodads\guns\rifledwarven.obj;-156.5457305908203;75.49916076660156;-2.1236767768859863;-0.4457525610923767;0.6320779323577881;-0.5210446715354919;0.3609634339809418;0.9999999403953552;Set_$DefaultGlobal;197406
..\..\..\..\generic\human\passivedoodads\food\cheesewheelswiss01.obj;-150.15321350097656;69.6867446899414;-2.0647900104522705;0.7771459817886353;0;0;0.6293203234672546;7.75705623626709;Set_$DefaultGlobal;198222
..\..\..\..\generic\passivedoodads\furniture\containers\sack01.obj;-150.07925415039062;68.94622802734375;-2.535853147506714;0.8651422262191772;0.05930319055914879;-0.0018445993773639202;-0.4980047047138214;1.0000004768371582;Set_$DefaultGlobal;199745
..\..\..\..\generic\passivedoodads\furniture\containers\sack01.obj;-150.37661743164062;68.87757110595703;-2.954498291015625;0.11753703653812408;0;0;-0.993068516254425;1.0000003576278687;Set_$DefaultGlobal;199745
..\..\..\..\generic\passivedoodads\furniture\containers\sack01.obj;-149.986572265625;68.96762084960938;-2.520768880844116;-0.02803802117705345;0.9893255829811096;0.13904055953025818;0.03341445326805115;1.0000004768371582;Set_$DefaultGlobal;199745
..\..\..\..\generic\passivedoodads\furniture\containers\sack01.obj;-150.89920043945312;68.771728515625;-2.915194272994995;0.11708970367908478;0.08663772791624069;0.009488378651440144;-0.9892895817756653;1.0000008344650269;Set_$DefaultGlobal;199745
..\..\..\..\generic\human\passivedoodads\food\cheesewheelswiss01.obj;-150.15321350097656;69.6867446899414;-1.8099819421768188;0.9135454893112183;0;0;0.4067366421222687;7.7570576667785645;Set_$DefaultGlobal;198222
..\..\..\..\generic\passivedoodads\furniture\containers\sack01.obj;-149.7234649658203;69.02835845947266;-2.954498291015625;0.11753703653812408;0;0;-0.993068516254425;1.0000003576278687;Set_$DefaultGlobal;199745
..\..\..\..\generic\human\passivedoodads\food\cheesewheelswiss01.obj;-150.15321350097656;69.6867446899414;-1.555173635482788;0.6560589671134949;0;0;0.7547096610069275;7.757058143615723;Set_$DefaultGlobal;198222
..\..\..\..\generic\human\passivedoodads\food&utensils\turkeyleg.obj;-151.39163208007812;68.94950103759766;-2.0746591091156006;0.9255403876304626;0;0;-0.3786488473415375;0.9999999403953552;Set_$DefaultGlobal;198236
..\..\..\..\generic\dwarf\passivedoodads\tables\dwarventablesimple03.obj;-150.99014282226562;69.84486389160156;-2.952601194381714;0.8571671843528748;0;0;-0.515038251876831;0.9999999403953552;Set_$DefaultGlobal;197573
..\..\..\..\generic\human\passivedoodads\food\cheesewheelswiss01.obj;-150.4833984375;70.06520080566406;-1.7945221662521362;-0.31787633895874023;0.4310792088508606;-0.16547583043575287;-0.8280960321426392;7.757059097290039;Set_$DefaultGlobal;198222
..\..\..\..\generic\human\passivedoodads\food&utensils\turkeyleg.obj;-151.34498596191406;69.3658218383789;-2.051091432571411;-0.4832715392112732;-0.08042500168085098;-0.10878083109855652;-0.8649550080299377;0.9999997615814209;Set_$DefaultGlobal;198236
..\..\..\..\generic\human\passivedoodads\food\bread01.obj;-150.76889038085938;69.49559020996094;-2.047679901123047;0.9238793849945068;0;0;-0.38268378376960754;0.5988026857376099;Set_$DefaultGlobal;198212
..\..\..\..\azeroth\elwynn\passivedoodads\jugs\jug02.obj;-151.2919464111328;70.12749481201172;-2.0647900104522705;0.3786486089229584;0;0;-0.9255405068397522;1.100000023841858;Set_$DefaultGlobal;189821
..\..\..\..\azeroth\elwynn\passivedoodads\jugs\jug01.obj;-150.857666015625;70.7457046508789;-2.0647900104522705;0.19936804473400116;0;0;-0.9799246788024902;1.0999999046325684;Set_$DefaultGlobal;189820
..\..\..\..\generic\human\passivedoodads\food\bread01.obj;-151.88442993164062;70.08452606201172;-2.0549097061157227;0.622514545917511;0;0;-0.7826082706451416;0.5988025665283203;Set_$DefaultGlobal;198212
..\..\..\..\generic\dwarf\passivedoodads\tavernstuff\grainsacs01.obj;-152.33139038085938;69.11530303955078;-2.9563114643096924;-0.43837130069732666;0;0;-0.8987939953804016;0.6211179494857788;Set_$DefaultGlobal;197607
..\..\..\..\generic\dwarf\passivedoodads\tavernstuff\grainsacs02.obj;-152.61802673339844;71.17884063720703;-2.956425189971924;0.6293202638626099;0;0;-0.77714604139328;0.7142858505249023;Set_$DefaultGlobal;197608
..\..\..\..\generic\human\passivedoodads\animalheads\duskwooddeerhead01.obj;-163.2273712158203;62.6896858215332;0.1047389805316925;0.9732012748718262;0.024911832064390182;-0.03377894312143326;0.226092129945755;1.679999828338623;Set_$DefaultGlobal;197842
..\..\..\..\generic\human\passivedoodads\mugs\mug02.obj;-159.83981323242188;80.63880920410156;4.452551364898682;0.9998477101325989;0;0;-0.017452750355005264;1.0000003576278687;Set_$DefaultGlobal;198361
..\..\..\..\generic\human\passivedoodads\gunshop\gunshopbomb.obj;-160.0196990966797;81.04376983642578;4.418248176574707;0.9114792346954346;0.06575168669223785;0.1607183814048767;-0.37289661169052124;1.0000001192092896;Set_$DefaultGlobal;198267
..\..\..\..\generic\human\passivedoodads\gunshop\gunshopbomb.obj;-160.3072509765625;81.00061798095703;4.418248176574707;0.5683767199516296;0.1418083757162094;0.10022018104791641;-0.8042351603507996;1.0000004768371582;Set_$DefaultGlobal;198267
..\..\..\..\generic\human\passivedoodads\tables\inntabletiny.obj;-160.13218688964844;80.69970703125;3.7187588214874268;0.2206970900297165;0;0;-0.9753423929214478;0.6271165609359741;Set_$DefaultGlobal;198605
..\..\..\..\generic\dwarf\passivedoodads\guns\rifledwarven.obj;-160.5159454345703;80.58502960205078;4.481955051422119;0.27046632766723633;-0.5445928573608398;-0.18594442307949066;-0.7718103528022766;1.0000009536743164;Set_$DefaultGlobal;197406
..\..\..\..\generic\human\passivedoodads\crates\replacecrate02.obj;-156.5976104736328;73.44132995605469;3.710789680480957;0.7853169441223145;0;0;-0.6190939545631409;1.000001072883606;Set_$DefaultGlobal;198166
..\..\..\..\generic\human\passivedoodads\crates\replacecrate02.obj;-156.90655517578125;74.24556732177734;3.710789680480957;0.3296908736228943;0;0;-0.9440889358520508;1.0000004768371582;Set_$DefaultGlobal;198166
..\..\..\..\generic\human\passivedoodads\cargoboxes\deadminecargoboxes.obj;-155.53875732421875;64.93109130859375;3.7257683277130127;0.9816271662712097;0;0;0.19080893695354462;0.7751942276954651;Set_$DefaultGlobal;198085
..\..\..\..\generic\human\passivedoodads\crates\replacecrate02.obj;-156.5142822265625;73.26042938232422;4.717702865600586;0.705969512462616;-0.7059695720672607;0.040087830275297165;-0.04008784145116806;0.7092198729515076;Set_$DefaultGlobal;198166
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-167.28990173339844;72.1537094116211;-2.949113130569458;0.8929789066314697;0;0;-0.4500984847545624;1;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-167.38795471191406;73.3088150024414;-2.4976441860198975;0.4934123158454895;-0.17405663430690765;-0.6853497624397278;0.5065019726753235;1.0000004768371582;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-166.98899841308594;71.21792602539062;-2.949113130569458;0.6190940737724304;0;0;-0.7853168249130249;0.9999998807907104;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-163.7032012939453;80.28227233886719;4.170382499694824;-0.4055798351764679;0.6408564448356628;-0.29883623123168945;0.579227864742279;1.0000008344650269;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-161.33729553222656;81.31949615478516;3.7168431282043457;0.8870108127593994;0;0;0.4617486596107483;0.9999999403953552;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-162.19871520996094;80.74246978759766;3.7168431282043457;0.6087614297866821;0;0;0.7933533191680908;0.9999999403953552;Set_$DefaultGlobal;199563
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-453.42626953125;-61.79155349731445;7.362753868103027;0.5807030200958252;-6.853877465573532e-8;1.2212996125526843e-7;0.8141154646873474;0.6172838807106018;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-460.5787353515625;-62.06418228149414;0.19269558787345886;0.1650475412607193;-3.7894686499839736e-8;-1.3482315353030572e-7;-0.9862856268882751;0.6172838807106018;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-458.63568115234375;-75.64268493652344;0.22841759026050568;0.9862856268882751;-1.3482315353030572e-7;3.7894686499839736e-8;0.1650475412607193;0.6172838807106018;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-468.9378967285156;-72.81754302978516;6.9766974449157715;0.8141154646873474;-1.2212996125526843e-7;-6.853877465573532e-8;-0.5807030200958252;0.6172838807106018;Set_$DefaultGlobal;197440
..\..\..\..\generic\human\passivedoodads\anchors\bootyanchor.obj;-452.73223876953125;-69.75354766845703;-0.985808789730072;0.8191519975662231;-7.372490529178322e-8;-4.086636806732713e-8;-0.5735765099525452;0.5486431121826172;Set_$DefaultGlobal;197838
..\..\..\..\generic\passivedoodads\crate01\crate01.obj;-453.925048828125;-70.12098693847656;-2.9818367958068848;0.5879966020584106;-4.148060028796863e-8;7.375849975232995e-8;0.8088634014129639;1.1145299673080444;Set_$DefaultGlobal;199632
..\..\..\..\generic\human\passivedoodads\cargonets\deadminecargonet02.obj;-460.36279296875;-70.77799987792969;10.764006614685059;0.08473096042871475;-0.4963987469673157;-0.8624826669692993;-0.05032452568411827;1.8057894706726074;Set_$DefaultGlobal;198088
..\..\..\..\generic\human\passivedoodads\cargonets\deadminecargonetlarge.obj;-450.8844299316406;-66.77408599853516;-3.0118248462677;0.14349257946014404;-2.0749174822753957e-8;-8.170002985252722e-8;-0.9896513819694519;1.0076924562454224;Set_$DefaultGlobal;198091
..\..\..\..\generic\human\passivedoodads\cannon\deadminescannon01.obj;-464.2508850097656;-72.6388168334961;-2.9687039852142334;0.8929789066314697;-7.089425224648949e-8;4.560074629011979e-8;0.45009851455688477;0.45928630232810974;Set_$DefaultGlobal;198082
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadblue.obj;-453.9602966308594;-70.05908966064453;-2.7901084423065186;0.7798844575881958;-5.98641207716355e-8;5.9343999936345426e-8;0.6259235143661499;1.7899994850158691;Set_$DefaultGlobal;189085
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadblue.obj;-453.875;-70.13687896728516;-2.5144736766815186;0.6259235143661499;-5.9343999936345426e-8;-5.98641207716355e-8;-0.7798844575881958;1.7899994850158691;Set_$DefaultGlobal;189085
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadorange.obj;-453.6422424316406;-69.83424377441406;-2.793126344680786;0.6018149852752686;-5.7488154681095693e-8;-6.164847832224041e-8;-0.7986355423927307;1.4552844762802124;Set_$DefaultGlobal;189087
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadorange.obj;-454.09075927734375;-70.26762390136719;-2.857603073120117;0.8265897631645203;-6.433565857832946e-8;5.446417361554268e-8;0.5628048777580261;1.4552838802337646;Set_$DefaultGlobal;189087
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadorange.obj;-454.1930236816406;-70.36173248291016;-2.517491579055786;0.7986354827880859;-6.164847832224041e-8;5.748815823380937e-8;0.6018150448799133;1.4552844762802124;Set_$DefaultGlobal;189087
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadorange.obj;-453.7445373535156;-69.92835235595703;-2.5819685459136963;0.5628048777580261;-5.446417361554268e-8;-6.433565857832946e-8;-0.8265897631645203;1.4552836418151855;Set_$DefaultGlobal;189087
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadpurple.obj;-453.6932373046875;-70.14271545410156;-2.404796838760376;-0.3038172125816345;-0.04109076038002968;-0.0718940794467926;-0.949124813079834;1.5692155361175537;Set_$DefaultGlobal;189088
..\..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadpurple.obj;-454.14202880859375;-70.05326080322266;-2.6804282665252686;0.949124813079834;0.0718938410282135;-0.04109077900648117;-0.3038172125816345;1.569214940071106;Set_$DefaultGlobal;189088
..\..\..\..\azeroth\bootybay\passivedoodad\fishingpoles\fishingpole01.obj;-452.1139221191406;-64.0811767578125;-1.7383131980895996;0.5833879113197327;-0.38838839530944824;-0.5790872573852539;-0.41649842262268066;0.9999998807907104;Set_$DefaultGlobal;189093
..\..\..\..\azeroth\bootybay\passivedoodad\fishingpoles\fishingpole02.obj;-452.4237365722656;-63.54092025756836;-1.0259498357772827;0.14985685050487518;-0.6846385598182678;-0.12723642587661743;-0.7018716931343079;1.3964999914169312;Set_$DefaultGlobal;189094
..\..\..\..\azeroth\bootybay\passivedoodad\fishingpoles\fishingpole02.obj;-452.3067932128906;-63.82544708251953;-1.1020534038543701;-0.08424077183008194;-0.695766031742096;0.11127808690071106;-0.7045781016349792;1.3299999237060547;Set_$DefaultGlobal;189094
..\..\..\..\azeroth\bootybay\passivedoodad\fishingpoles\fishingpole02.obj;-452.214599609375;-63.957763671875;-1.0988885164260864;0.4094164967536926;-0.5926785469055176;-0.3520362377166748;-0.5976460576057434;1.3299994468688965;Set_$DefaultGlobal;189094
..\..\..\..\generic\dwarf\passivedoodads\gunracks\gunrack01a.obj;-463.6627502441406;-63.04132080078125;5.3482184410095215;0.8090257048606873;0.012779963202774525;0.011505581438541412;-0.5875217318534851;1.1899994611740112;Set_$DefaultGlobal;197398
..\..\..\..\generic\dwarf\passivedoodads\gunracks\gunrack02a.obj;-452.385986328125;-63.77324676513672;-2.99936580657959;0.16513735055923462;0.006703709717839956;0.02776322513818741;-0.9858569502830505;1;Set_$DefaultGlobal;197402
..\..\..\..\azeroth\bootybay\passivedoodad\harpoons\harpoon01.obj;-463.14056396484375;-62.83281707763672;6.827687740325928;0.15953192114830017;0.0005627687205560505;0.061168279498815536;-0.9852957725524902;1.1428569555282593;Set_$DefaultGlobal;189097
..\..\..\..\azeroth\bootybay\passivedoodad\harpoons\harpoon01.obj;-464.3612365722656;-63.21017837524414;6.223185062408447;0.4713626205921173;0.8671797513961792;0.1421966701745987;0.07481103390455246;1.645714521408081;Set_$DefaultGlobal;189097
..\..\..\..\azeroth\bootybay\passivedoodad\harpoons\harpoon01.obj;-462.8662109375;-62.64663314819336;5.6773247718811035;0.15476176142692566;-0.0387238934636116;0.3018200397491455;-0.9399222731590271;1.600000262260437;Set_$DefaultGlobal;189097
..\..\..\..\azeroth\redridge\passivedoodads\rowboat\rowboat01.obj;-466.828125;-62.98128890991211;-1.8625013828277588;0.16195949912071228;-0.06583809852600098;0.4845479726791382;-0.8571159243583679;0.6134967803955078;Set_$DefaultGlobal;190104
..\..\..\..\azeroth\redridge\passivedoodads\rowboat\rowboat01.obj;-454.2867431640625;-73.69425964355469;-1.9818373918533325;-0.1767708659172058;0.5755351781845093;-0.08098544925451279;-0.7943252921104431;0.6172837018966675;Set_$DefaultGlobal;190104
..\..\..\..\generic\dwarf\passivedoodads\beds\dwarvenbed01.obj;-457.1867370605469;-58.64169692993164;-2.9461419582366943;0.9855560660362244;-8.112889560152325e-8;2.2880728423047003e-8;0.16934946179389954;0.8939394950866699;Set_$DefaultGlobal;197266
..\..\..\..\generic\dwarf\passivedoodads\steins\dwarvenstein01.obj;-459.2155456542969;-67.57809448242188;-2.0038225650787354;-0.3214395046234131;1.8603385498749958e-8;-8.221519465223537e-8;-0.9469301104545593;0.9999995231628418;Set_$DefaultGlobal;197551
..\..\..\..\generic\dwarf\passivedoodads\tables\dwarventablesmall.obj;-459.0904541015625;-67.8541030883789;-2.9429280757904053;0.13485081493854523;-2.003542221018506e-8;-8.18779923861257e-8;-0.9908658862113953;1;Set_$DefaultGlobal;197576
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;-458.7149963378906;-68.11475372314453;-2.003159761428833;0.19509024918079376;-2.4996587910663948e-8;-8.050213295973663e-8;-0.9807853102684021;1.4170196056365967;Set_$DefaultGlobal;198061
..\..\..\..\azeroth\elwynn\passivedoodads\jugs\jug02.obj;-458.7792053222656;-67.57373809814453;-2.0077288150787354;0.9997620582580566;-8.361975289972179e-8;1.0637797309698271e-8;0.021814968436956406;1.000000238418579;Set_$DefaultGlobal;189821
..\..\..\..\generic\human\passivedoodads\mugs\mug02.obj;-459.1095275878906;-68.0974349975586;-1.9716968536376953;-0.42261868715286255;2.7443357808465407e-8;-7.970122339884256e-8;-0.906307578086853;0.9999991059303284;Set_$DefaultGlobal;198361
..\..\..\..\generic\human\passivedoodads\rugs\stormwindrug01.obj;-459.2953186035156;-67.87406158447266;-2.9728243350982666;0.9896514415740967;-8.170004406338194e-8;2.07491677173266e-8;0.1434924304485321;1.3250001668930054;Set_$DefaultGlobal;198435
..\..\..\..\generic\human\passivedoodads\rugs\stormwindrug01.obj;-457.5677185058594;-58.09453201293945;-2.9542973041534424;0.9862856268882751;-8.122795946974293e-8;2.252649977663168e-8;0.1650473177433014;1.589999794960022;Set_$DefaultGlobal;198435
..\..\..\..\generic\human\passivedoodads\cannonballstack\deadminecannonballstack.obj;-465.9186096191406;-70.4737319946289;-2.928589344024658;0.8314695954322815;-7.459887285676814e-8;-3.924834501844998e-8;-0.5555702447891235;0.9999997019767761;Set_$DefaultGlobal;198084
..\..\..\..\generic\human\passivedoodads\animalheads\stuffedfrenzy.obj;-471.4622497558594;-68.2557373046875;6.136595249176025;0.9861146807670593;-0.009939515963196754;0.03936419636011124;0.16102631390094757;1.058333396911621;Set_$DefaultGlobal;197846
..\..\..\..\generic\human\passivedoodads\animalheads\stuffedfrenzy.obj;-471.4576416015625;-68.33517456054688;-1.148779034614563;0.9868234395980835;-0.001498418627306819;-0.012299008667469025;0.1613258272409439;1.0583332777023315;Set_$DefaultGlobal;197846
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-468.51458740234375;-63.94839096069336;-2.9780051708221436;0.9781476259231567;-8.38319138551924e-8;-8.811059437618951e-9;-0.20791153609752655;0.9999997615814209;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-469.43011474609375;-64.3737564086914;-2.9780051708221436;0.9781476259231567;-8.38319138551924e-8;-8.811059437618951e-9;-0.20791153609752655;0.9999997615814209;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-454.8939514160156;-71.95893096923828;-2.978003978729248;0.9781476259231567;-8.38319138551924e-8;-8.811059437618951e-9;-0.20791153609752655;0.9999997615814209;Set_$DefaultGlobal;199563
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-119.68934631347656;129.21156311035156;4.870187759399414;0.29237180948257446;0;0;-0.9563047289848328;0.6172839403152466;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-115.95000457763672;123.37799835205078;-2.0408589839935303;-0.4694714844226837;0;0;-0.8829476237297058;0.6172839403152466;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-124.70157623291016;124.5037612915039;-3.414008378982544;0.29237180948257446;0;0;-0.9563047289848328;0.6172839403152466;Set_$DefaultGlobal;197440
..\..\..\..\generic\dwarf\passivedoodads\lanterns\new_small_lantern01.obj;-112.8984146118164;113.04564666748047;-1.5619076490402222;0.9563047289848328;0;0;0.2923717796802521;0.6172838807106018;Set_$DefaultGlobal;197440
..\..\..\..\generic\human\passivedoodads\statues\busthf04.obj;-112.70362091064453;121.88362884521484;-3.7404327392578125;0.28819623589515686;0;0;-0.9575713872909546;1.8200002908706665;Set_$DefaultGlobal;198540
..\..\..\..\generic\human\passivedoodads\statues\busthf04.obj;-112.87654113769531;117.77420043945312;-3.3476145267486572;-0.25460195541381836;0;0;-0.9670459032058716;1.8200005292892456;Set_$DefaultGlobal;198540
..\..\..\..\generic\human\passivedoodads\statues\busthf04.obj;-116.6834716796875;112.4186782836914;-3.3476145267486572;0.9914448857307434;0;0;-0.13052627444267273;1.820000171661377;Set_$DefaultGlobal;198540
..\..\..\..\generic\human\passivedoodads\statues\northshireabbeybust01.obj;-113.48590087890625;122.82859802246094;-3.6740145683288574;0.2588190734386444;0;0;-0.9659258127212524;1.0000001192092896;Set_$DefaultGlobal;198558
..\..\..\..\generic\human\passivedoodads\statues\northshireabbeybust01.obj;-111.8628921508789;120.53472137451172;-3.6740145683288574;0.2588190734386444;0;0;-0.9659258127212524;1.0000001192092896;Set_$DefaultGlobal;198558
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-112.71695709228516;117.31424713134766;-4.298940181732178;0.9986295104026794;0;0;-0.0523359440267086;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick02.obj;-113.1518325805664;118.75794982910156;-4.298940181732178;0.9832549095153809;0;0;0.18223552405834198;0.4273504912853241;Set_$DefaultGlobal;190077
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick03.obj;-113.38631439208984;117.32923889160156;-4.298940181732178;0.9496991634368896;0;0;-0.31316375732421875;0.4273504614830017;Set_$DefaultGlobal;190078
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-113.10697174072266;118.44022369384766;-4.298940181732178;0.9986295104026794;0;0;-0.0523359440267086;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-112.79552459716797;117.91053771972656;-3.6668896675109863;0.7986354827880859;0;0;-0.6018151044845581;0.4273504912853241;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-116.72776794433594;112.26639556884766;-3.6668896675109863;-0.4962165355682373;0;0;-0.868198812007904;0.4273504912853241;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-116.953125;112.82402801513672;-4.298940181732178;0.07410848885774612;0;0;-0.9972501993179321;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick03.obj;-118.5494384765625;113.13851165771484;-4.298940181732178;-0.190808966755867;0;0;-0.9816271662712097;0.42735055088996887;Set_$DefaultGlobal;190078
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-116.29363250732422;111.8315658569336;-4.298940181732178;0.07410848885774612;0;0;-0.9972501993179321;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick02.obj;-116.1706314086914;111.53519439697266;-4.298940181732178;0.3048643469810486;0;0;-0.9523957967758179;0.4273504912853241;Set_$DefaultGlobal;190077
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-120.78365325927734;129.0249481201172;-4.4094672203063965;0.6658816933631897;0;0;0.746057391166687;0.2793140411376953;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-121.44695281982422;128.61679077148438;-4.4094672203063965;0.6658816933631897;0;0;0.746057391166687;0.2793140411376953;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-121.15302276611328;128.8904571533203;-3.9963624477386475;0.9692308902740479;0;0;0.24615329504013062;0.2793140709400177;Set_$DefaultGlobal;190076
..\..\..\..\dungeon\scarletmonastery\passivedoodads\statues\statuedmmountainking.obj;-122.86631774902344;124.84163665771484;-4.607619285583496;0.9624552130699158;0;0;-0.27144044637680054;1.8000001907348633;Set_$DefaultGlobal;190914
..\..\..\..\dungeon\scarletmonastery\passivedoodads\statues\statuehmcrusader.obj;-119.4935073852539;127.25918579101562;-4.615484714508057;0.6883545517921448;0;0;-0.7253744006156921;1.7400002479553223;Set_$DefaultGlobal;190924
..\..\..\..\generic\human\passivedoodads\statues\statuekurdran.obj;-120.17304229736328;118.54862213134766;-4.603156089782715;0.9998477101325989;0;0;-0.017452385276556015;0.17364659905433655;Set_$DefaultGlobal;198562
..\..\..\..\generic\passivedoodads\weapons\woodclub01.obj;-113.1749038696289;119.62517547607422;-4.223247051239014;0.7651728987693787;-0.0105427335947752;-0.6436774134635925;0.008868739940226078;1.0000001192092896;Set_$DefaultGlobal;200246
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick03.obj;-116.83056640625;130.55979919433594;2.376319169998169;0.8115739822387695;0;0;0.5842496752738953;0.4273504912853241;Set_$DefaultGlobal;190078
..\..\..\..\generic\human\passivedoodads\statues\busthf04.obj;-117.41128540039062;130.90713500976562;3.3276445865631104;0.6327053308486938;0;0;-0.7743926644325256;1.8200005292892456;Set_$DefaultGlobal;198540
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-117.02315521240234;131.20101928710938;2.376319169998169;0.6293203830718994;0;0;0.7771459817886353;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-117.9735107421875;130.48216247558594;2.376319169998169;0.6293203830718994;0;0;0.7771459817886353;0.4273505210876465;Set_$DefaultGlobal;190076
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick01.obj;-117.56598663330078;130.94204711914062;3.008369207382202;0.9563047885894775;0;0;0.2923716902732849;0.4273504912853241;Set_$DefaultGlobal;190076
..\..\..\..\generic\passivedoodads\weapons\woodclub01.obj;-119.07945251464844;130.05137634277344;2.452012300491333;-0.442582368850708;-0.5145491361618042;0.3868733048439026;-0.6242508292198181;1.0000001192092896;Set_$DefaultGlobal;200246
..\..\..\..\azeroth\redridge\passivedoodads\bricks\redridgebridgebrick02.obj;-118.2618179321289;130.34130859375;2.376319169998169;-0.4305110573768616;0;0;-0.9025853276252747;0.4273504912853241;Set_$DefaultGlobal;190077
..\..\..\..\generic\dwarf\passivedoodads\tilings\dwarventiling01.obj;-119.65626525878906;123.72650909423828;-4.605359077453613;0.9563047289848328;0;0;0.2923717796802521;0.5847954154014587;Set_$DefaultGlobal;197614
..\..\..\..\generic\dwarf\passivedoodads\tilings\dwarventiling02.obj;-113.18160247802734;127.24443817138672;4.267772197723389;0.6542140245437622;0.21458502113819122;-0.696841299533844;0.2009214460849762;0.5696707367897034;Set_$DefaultGlobal;197615
